METRIC,SIGNATURE,unique_gloss_pairs,unique_glosses,hyp_gloss_count,ref_gloss_count,total_count,self_scores_count,mean_self_score,std_self_score,mean_of_gloss_self_score_means,std_of_gloss_self_score_means,out_of_class_scores_count,mean_out_of_class_score,std_out_of_class_score,mean_of_out_of_class_score_means,std_of_out_of_class_score_means,mean_score_time,std_dev_of_score_time,mean_average_precision,mean_reciprocal_rank,precision@1,recall@1,match_count@1,precision@5,recall@5,match_count@5,precision@10,recall@10,match_count@10,mean_out_mean_in_ratio
startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,padwithfirstframe,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,5.5932568853530364,2.967000050369216,5.524271610778177,0.8730266731053129,84367,6.966190655752115,2.5006792393492066,6.969079184131189,0.5455232322248149,0.00568574888507012,0.001124863859104964,0.4255377948284149,0.6405732035636902,0.4524731182795699,0.03578540590834609,1052,0.42262365591397855,0.16716594620244873,4913,0.3915268817204301,0.3090089974589625,9103,1.2454623126633708
startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,padwithfirstframe,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,55.15892008457373,29.660606720057107,54.45950511870912,8.60008069310562,84367,68.69994738308004,25.18299903925148,68.73924315715429,5.2135876895369595,0.006243707579050325,0.005793725679739829,0.4216049313545227,0.6239641904830933,0.42451612903225805,0.033695343729549264,987,0.41479569892473117,0.16414906054844136,4822,0.3889892473118279,0.30720263173913426,9044,1.245491160409671
startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,padwithfirstframe,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,550.8343054701062,296.6216503837036,543.8305320286037,85.89247442720587,84367,686.0601778556049,252.038077365377,686.4634827544884,51.918036332251084,0.0063962525692777645,0.0065897403460715665,0.4213978052139282,0.6230568289756775,0.42236559139784946,0.03354218685058593,982,0.4144516129032258,0.1640103104096912,4818,0.3885591397849462,0.30686793161600917,9034,1.245492829772269
startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.2266288566457804,0.14224942799697637,0.2245140822547785,0.09132548625941206,84367,0.2811807206702595,0.1373337484210902,0.2788363968120505,0.07729271236233794,0.006267709017450403,0.0060886750407000605,0.44464120268821716,0.6332512497901917,0.4572043010752688,0.03622015737220971,1063,0.4321720430107527,0.16993567166657148,5024,0.40477419354838706,0.31604853900829133,9411,1.2407101409408925
startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_zeropad_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.888191935897232,0.36356414310333174,0.8838210785005485,0.09121668431813414,84367,1.0563242713027718,0.23900968503300202,1.059148060115068,0.05976650028484861,0.006477100914041398,0.006858904161766858,0.44913485646247864,0.7093783617019653,0.5556989247311828,0.043575895386391734,1292,0.4644301075268818,0.18292963538564258,5399,0.4200860215053764,0.3298994908831122,9767,1.189297300065775
startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_zeropad_fillmasked10.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_zeropad_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,7.651869973638218,3.5043541098555373,7.608943931711845,1.229793221041685,84367,9.070561439573712,2.57076335645551,9.114375921851806,0.6210146066873273,0.005774259769839248,0.0023627431793375275,0.41300615668296814,0.6311769485473633,0.44,0.035026408165776984,1023,0.4058494623655914,0.1611909193982998,4718,0.3813763440860215,0.30152006418000626,8867,1.1854045443562278
startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_zeropad_fillmasked100.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_zeropad_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,75.41688296502062,35.12079939347247,74.9865092272597,12.777109919013043,84367,89.37042354750123,26.167943209269392,89.8229082696837,6.5365771380630395,0.00645282641733387,0.006588573301951684,0.40920042991638184,0.6218602061271667,0.42838709677419357,0.03414582786559217,996,0.3983655913978495,0.1583992566388452,4631,0.37625806451612903,0.29779657170693824,8748,1.1850187919985034
startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_zeropad_fillmasked1000.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist0.0_nointerp_zeropad_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:0.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,753.08018866414,351.30550341734346,748.7752236891325,128.25899684547835,84367,892.3851842647475,262.16297226713573,896.9242414607189,65.70893291975922,0.00656330463111018,0.00702525300143344,0.40898624062538147,0.6213546991348267,0.42752688172043013,0.03409371552505478,994,0.39767741935483875,0.15810937489924806,4623,0.3756559139784946,0.29732110775139836,8734,1.1849802951897
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked0.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,1.8860962018101999,1.195110280442667,1.8940050493440883,0.5243526900066802,84367,2.595081836493354,1.1064825062478592,2.5955995420321676,0.5129262553839082,0.008096817130242927,0.008290360589876403,0.5887647271156311,0.8947482109069824,0.8348387096774194,0.06564291679631738,1941,0.7054623655913979,0.27599895864461926,8201,0.569763440860215,0.4412487750051917,13247,1.3759010987894986
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked1.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,4.292169615939964,3.303583651114887,4.345416926521034,1.228093572075229,84367,5.73962713893654,2.6286408966990247,5.805124312019382,0.6923635597664325,0.008147629531067065,0.008391906067988817,0.5503336191177368,0.8447185754776001,0.7501075268817204,0.05910955994931827,1744,0.6486021505376344,0.2542148947756158,7540,0.5356989247311827,0.41689274966889067,12455,1.3372321349140321
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked10.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,33.08887660613034,31.211247570579054,33.60905313310562,12.773612506028627,84367,43.610168691559174,27.133093887264035,44.52222080175831,7.192131534130349,0.00707882834480786,0.0021195336770810304,0.44610729813575745,0.718140721321106,0.5759139784946237,0.045448884070126455,1339,0.46572043010752695,0.1832469352094839,5414,0.4151827956989247,0.32609347134809036,9653,1.3179706646033298
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked100.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,326.0606991840667,312.51477054429216,331.16391742064786,127.81178997539467,84367,430.0779010569481,274.4191605010544,439.3473112803857,72.54729054493049,0.0079285023415711,0.007417576727842415,0.4416148364543915,0.7151933312416077,0.5741935483870968,0.0453396504125057,1335,0.4581505376344086,0.18016593667068048,5326,0.408258064516129,0.320673517953504,9492,1.3190117733697244
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_dtw_fillmasked1000.0_dtaiDTWAggregatedDistanceMetricFast|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{dtaiDTWAggregatedDistanceMeasureFast|default_distance:1.0|aggregation_strategy:mean|use_fast:yes}",6016,1088,169,1088,117398,33031,3256.7265033001277,3125.6818316107806,3307.641091090825,1277.8878883746665,84367,4296.218502260788,2747.2835443530585,4389.034681683652,725.8513456324215,0.008202783794046542,0.008397400449168953,0.4410671889781952,0.7147400975227356,0.573763440860215,0.04529511907765178,1334,0.4563440860215054,0.17944766492204822,5305,0.4077849462365591,0.3202688573249344,9481,1.3191830808965124
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_padwithfirstframe_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,padwithfirstframe,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.23418750056670945,0.14281025447043122,0.23253383198947095,0.09231141413720274,84367,0.2903644802943983,0.13724280559105545,0.28898133635388407,0.0772755406332746,0.006845816983705621,0.008138138533250338,0.44521909952163696,0.6327864527702332,0.46580645161290324,0.03722894106385567,1083,0.4280430107526882,0.16885555026661586,4976,0.39815053763440855,0.31151888636458697,9257,1.239880350538549
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,padwithfirstframe,fill_masked_or_invalid|fill_val:1.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.6549308260417294,0.3225952709126105,0.6488085962099817,0.12065265320541017,84367,0.8148436884111956,0.26572033898232206,0.8140290891717171,0.09659852078924343,0.006113106657339961,0.005666036432617148,0.45799189805984497,0.7148306965827942,0.5638709677419355,0.04446466382839098,1311,0.47888172043010746,0.188323670357776,5567,0.41836559139784946,0.3285179956514222,9727,1.2441675609253995
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_padwithfirstframe_fillmasked10.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,padwithfirstframe,fill_masked_or_invalid|fill_val:10.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,5.59325687682494,2.967000045450007,5.524271604826723,0.8730266689285077,84367,6.966190649409932,2.5006792375055062,6.969079180579171,0.5455232266846293,0.005735964564023532,0.0023958856417754673,0.42555132508277893,0.641014575958252,0.45161290322580644,0.035716478420063764,1050,0.42262365591397855,0.16716594620244873,4913,0.3915268817204301,0.3090181877907335,9103,1.245462313428442
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_padwithfirstframe_fillmasked100.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,padwithfirstframe,fill_masked_or_invalid|fill_val:100.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,55.15892013166412,29.660606734765807,54.4595051608074,8.600080722020703,84367,68.69994741941353,25.182999048274862,68.73924318988861,5.213587678291433,0.007055680149592245,0.008810866188272303,0.4215911328792572,0.6239068508148193,0.42451612903225805,0.033695343729549264,987,0.41479569892473117,0.16414906054844136,4822,0.3889462365591398,0.30716954654475875,9043,1.2454911600050733
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_padwithfirstframe_fillmasked1000.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,padwithfirstframe,fill_masked_or_invalid|fill_val:1000.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,550.8343060477791,296.6216508549671,543.8305326586795,85.8924747189803,84367,686.0601785435138,252.03807764254495,686.463483497038,51.91803679998515,0.00660885346165809,0.007457120489574534,0.4214046597480774,0.6229954361915588,0.4227956989247312,0.03357527204496145,983,0.4144516129032258,0.1640103104096912,4818,0.3885591397849462,0.30686793161600917,9034,1.2454928297149401
startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric,"startendtrimmed_normalizedbyshoulders_hands_defaultdist1.0_nointerp_zeropad_fillmasked0.0_AggregatedPowerDistanceMetric|higher_is_better:no|pose_preprocessors:[trim_pose|start:yes|end:yes,normalize_poses|scale_factor:1,get_hands_only,zero_pad_shorter_sequence,fill_masked_or_invalid|fill_val:0.0,reduce_poses_to_intersection]|distance_measure:{AggregatedPowerDistance|default_distance:1.0|aggregation_strategy:mean|power:2.0}",6016,1088,169,1088,117398,33031,0.22662885693049567,0.14224942825552844,0.22451408259447017,0.09132548641363583,84367,0.28118072090297214,0.1373337485247453,0.2788363971168354,0.07729271243899569,0.006564273176925104,0.007254642467402563,0.4446231424808502,0.6331335306167603,0.45763440860215054,0.03625599966611651,1064,0.4321720430107527,0.16993567166657148,5024,0.40477419354838706,0.31604853900829133,9411,1.240710140409025
